time	V(vin)	V(vo)	I(Rl)
5.213392733573266e-03	9.736640e-01	8.454901e+00	7.704664e-04
5.232923983573266e-03	9.942498e-01	8.457656e+00	7.708999e-04
5.252455233573265e-03	9.998810e-01	8.458498e+00	7.710264e-04
5.271986483573265e-03	9.904732e-01	8.457611e+00	7.708619e-04
5.291517733573265e-03	9.661676e-01	8.454804e+00	7.703903e-04
5.311048983573264e-03	9.273300e-01	8.449352e+00	7.695495e-04
5.330580233573264e-03	8.745445e-01	8.439137e+00	7.681540e-04
5.350111483573263e-03	8.086051e-01	8.413759e+00	7.652743e-04
5.359877108573263e-03	7.710052e-01	8.373170e+00	7.612800e-04
5.368528422147649e-03	7.352668e-01	8.284278e+00	7.529512e-04
5.376283059788508e-03	7.013834e-01	8.133148e+00	7.390312e-04
5.384132791023002e-03	6.653892e-01	7.906193e+00	7.182598e-04
5.393898416023002e-03	6.183614e-01	7.548171e+00	6.855812e-04
5.403664041023002e-03	5.690061e-01	7.129156e+00	6.473878e-04
5.413429666023001e-03	5.175092e-01	6.659913e+00	6.046502e-04
5.423195291023001e-03	4.640645e-01	6.150955e+00	5.583171e-04
5.442726541023001e-03	3.521430e-01	5.041319e+00	4.573425e-04
5.462257791023000e-03	2.349249e-01	3.840034e+00	3.480636e-04
5.481789041023000e-03	1.141733e-01	2.574130e+00	2.329314e-04
5.501320291023000e-03	-8.295538e-03	1.266189e+00	1.139966e-04
5.520851541022999e-03	-1.306396e-01	-6.263505e-02	-6.818419e-06
5.540382791022999e-03	-2.510188e-01	-1.391649e+00	-1.276329e-04
5.559914041022998e-03	-3.676223e-01	-2.700438e+00	-2.465913e-04
5.579445291022998e-03	-4.786965e-01	-3.968989e+00	-3.618749e-04
5.598976541022998e-03	-5.825707e-01	-5.177941e+00	-4.717244e-04
5.618507791022997e-03	-6.776825e-01	-6.308862e+00	-5.744653e-04
5.638039041022997e-03	-7.626012e-01	-7.344532e+00	-6.685331e-04
5.657570291022996e-03	-8.360497e-01	-8.269214e+00	-7.524989e-04
5.677101541022996e-03	-8.969234e-01	-9.068902e+00	-8.250908e-04
5.686867166022996e-03	-9.223506e-01	-9.417989e+00	-8.567689e-04
5.696632791022995e-03	-9.443064e-01	-9.721271e+00	-8.842916e-04
5.703458821695908e-03	-9.575471e-01	-9.864038e+00	-8.972744e-04
5.715836177068259e-03	-9.770494e-01	-9.928843e+00	-9.032895e-04
5.731286279553533e-03	-9.930952e-01	-9.934703e+00	-9.039567e-04
5.750817529553532e-03	-9.999868e-01	-9.937298e+00	-9.042522e-04
5.770348779553532e-03	-9.918377e-01	-9.935482e+00	-9.040153e-04
5.789880029553531e-03	-9.687703e-01	-9.928242e+00	-9.031554e-04
5.809411279553531e-03	-9.311318e-01	-9.907867e+00	-9.009812e-04
5.828942529553531e-03	-8.794882e-01	-9.803954e+00	-8.911548e-04
5.838708154553530e-03	-8.486493e-01	-9.660151e+00	-8.779226e-04
5.847648505770400e-03	-8.176128e-01	-9.459014e+00	-8.595228e-04
5.857414130770400e-03	-7.807676e-01	-9.174849e+00	-8.335902e-04
5.867179755770400e-03	-7.409838e-01	-8.838812e+00	-8.029585e-04
5.886711005770399e-03	-6.532097e-01	-8.039248e+00	-7.301357e-04
5.906242255770399e-03	-5.556107e-01	-7.102298e+00	-6.448472e-04
5.925773505770398e-03	-4.496548e-01	-6.053482e+00	-5.494057e-04
5.945304755770398e-03	-3.369357e-01	-4.912697e+00	-4.456177e-04
5.964836005770397e-03	-2.191487e-01	-3.698525e+00	-3.351728e-04
5.984367255770397e-03	-9.806556e-02	-2.429644e+00	-2.197694e-04
6.003898505770397e-03	2.449258e-02	-1.125152e+00	-1.011444e-04
