time	V(v1)	V(v2)	V(vo1)	V(vo2)
7.239959800727822e-03	9.980109e-03	0.000000e+00	2.955052e-02	-3.974778e-02
7.261264060587035e-03	9.974966e-03	0.000000e+00	2.952520e-02	-3.972834e-02
7.283335571618353e-03	9.781446e-03	0.000000e+00	2.887461e-02	-3.887558e-02
7.319128116321775e-03	9.071460e-03	0.000000e+00	2.646585e-02	-3.568636e-02
7.376209726097792e-03	7.017117e-03	0.000000e+00	2.016371e-02	-2.731412e-02
7.437272352225630e-03	3.840045e-03	0.000000e+00	1.099771e-02	-1.511572e-02
7.489201820001292e-03	6.779493e-04	0.000000e+00	1.841984e-03	-2.916762e-03
7.541304648811661e-03	-2.566213e-03	0.000000e+00	-7.657920e-03	9.752356e-03
7.589184234513003e-03	-5.314921e-03	0.000000e+00	-1.566108e-02	2.043551e-02
7.646278677514694e-03	-7.950537e-03	0.000000e+00	-2.354250e-02	3.096877e-02
7.684533274847574e-03	-9.165861e-03	0.000000e+00	-2.748900e-02	3.625208e-02
7.706115160004176e-03	-9.622249e-03	0.000000e+00	-2.899611e-02	3.827496e-02
7.722157686920543e-03	-9.847373e-03	0.000000e+00	-2.969984e-02	3.922375e-02
7.739823163829361e-03	-9.979564e-03	0.000000e+00	-3.008187e-02	3.974495e-02
7.761213102077443e-03	-9.975191e-03	0.000000e+00	-3.005887e-02	3.972865e-02
7.783252674726766e-03	-9.782529e-03	0.000000e+00	-2.941180e-02	3.888056e-02
7.818994269307739e-03	-9.074995e-03	0.000000e+00	-2.701096e-02	3.570189e-02
7.875999574542391e-03	-7.026519e-03	0.000000e+00	-2.071759e-02	2.734130e-02
7.937832584155053e-03	-3.807520e-03	0.000000e+00	-1.143086e-02	1.498216e-02
7.989728532956611e-03	-6.449274e-04	0.000000e+00	-2.279051e-03	2.788337e-03
8.041814106426941e-03	2.597138e-03	0.000000e+00	7.215324e-03	-9.873521e-03
8.089662489599816e-03	5.340351e-03	0.000000e+00	1.520376e-02	-2.053712e-02
8.146606044605315e-03	7.962996e-03	0.000000e+00	2.304883e-02	-3.102193e-02
8.184727406548751e-03	9.170731e-03	0.000000e+00	2.697150e-02	-3.627341e-02
8.206257692351103e-03	9.624683e-03	0.000000e+00	2.847055e-02	-3.828552e-02
8.222264816194437e-03	9.848542e-03	0.000000e+00	2.917011e-02	-3.922872e-02
8.239953107419080e-03	9.980082e-03	0.000000e+00	2.955042e-02	-3.974764e-02
8.261261564437147e-03	9.974977e-03	0.000000e+00	2.952522e-02	-3.972836e-02
8.283331511016713e-03	9.781499e-03	0.000000e+00	2.887480e-02	-3.887582e-02
8.319121560122718e-03	9.071633e-03	0.000000e+00	2.646642e-02	-3.568713e-02
8.376199432982831e-03	7.017578e-03	0.000000e+00	2.016500e-02	-2.731584e-02
8.437271128416201e-03	3.840116e-03	0.000000e+00	1.099786e-02	-1.511592e-02
8.489197135662463e-03	6.782429e-04	0.000000e+00	1.842849e-03	-2.917916e-03
8.541296887694658e-03	-2.565741e-03	0.000000e+00	-7.656575e-03	9.750562e-03
8.589170673547914e-03	-5.314199e-03	0.000000e+00	-1.565900e-02	2.043273e-02
8.646266477391020e-03	-7.950071e-03	0.000000e+00	-2.354096e-02	3.096672e-02
8.684532234328730e-03	-9.165835e-03	0.000000e+00	-2.748886e-02	3.625189e-02
