time	V(v1)	V(v2)	V(vo)
3.937414133499228e-03	-3.839387e-02	-3.839387e-02	2.488877e+00
3.948574847784942e-03	-3.182875e-02	-3.182875e-02	2.123485e+00
3.959735562070656e-03	-2.502989e-02	-2.502989e-02	1.743367e+00
3.965315919213513e-03	-2.160991e-02	-2.160991e-02	1.551488e+00
3.970896276356371e-03	-1.817399e-02	-1.817399e-02	1.358297e+00
3.976476633499228e-03	-1.472213e-02	-1.472213e-02	1.163793e+00
3.982056990642084e-03	-1.125431e-02	-1.125431e-02	9.679763e-01
3.987637347784941e-03	-7.770554e-03	-7.770554e-03	7.708474e-01
3.993217704927799e-03	-4.270847e-03	-4.270847e-03	5.724060e-01
3.998798062070655e-03	-7.551927e-04	-7.551927e-04	3.726521e-01
4.008563687070655e-03	5.378127e-03	5.378127e-03	2.317612e-02
4.012748954927798e-03	8.006344e-03	8.006344e-03	-1.269648e-01
4.016934222784940e-03	1.062452e-02	1.062452e-02	-2.767619e-01
4.021119490642083e-03	1.323265e-02	1.323265e-02	-4.262152e-01
4.025304758499226e-03	1.583074e-02	1.583074e-02	-5.753248e-01
4.029490026356369e-03	1.841879e-02	1.841879e-02	-7.240906e-01
4.033675294213512e-03	2.099680e-02	2.099680e-02	-8.725126e-01
4.037860562070655e-03	2.356477e-02	2.356477e-02	-1.020591e+00
4.047626187070654e-03	2.953226e-02	2.953226e-02	-1.365659e+00
4.057391812070654e-03	3.533581e-02	3.533581e-02	-1.702519e+00
4.067157437070654e-03	4.097543e-02	4.097543e-02	-2.031172e+00
4.076923062070654e-03	4.645112e-02	4.645112e-02	-2.351619e+00
4.086688687070654e-03	5.176287e-02	5.176287e-02	-2.663857e+00
4.096454312070653e-03	5.691068e-02	5.691068e-02	-2.967889e+00
4.106219937070653e-03	6.189456e-02	6.189456e-02	-3.263713e+00
4.122263463856368e-03	6.962703e-02	6.962703e-02	-3.726463e+00
4.138306990642081e-03	7.650374e-02	7.650374e-02	-4.142255e+00
4.154350517427795e-03	8.252468e-02	8.252468e-02	-4.511088e+00
4.170394044213509e-03	8.768986e-02	8.768986e-02	-4.832963e+00
4.186437570999223e-03	9.199927e-02	9.199927e-02	-5.107881e+00
4.202481097784936e-03	9.545292e-02	9.545292e-02	-5.335840e+00
4.218524624570651e-03	9.805080e-02	9.805080e-02	-5.516840e+00
4.232475517427794e-03	9.938279e-02	9.938279e-02	-5.621932e+00
4.246426410284936e-03	9.995780e-02	9.995780e-02	-5.683673e+00
4.260377303142078e-03	9.977584e-02	9.977584e-02	-5.702065e+00
4.274328195999221e-03	9.883690e-02	9.883690e-02	-5.677106e+00
4.288279088856364e-03	9.714100e-02	9.714100e-02	-5.608797e+00
4.302229981713506e-03	9.468812e-02	9.468812e-02	-5.497138e+00
4.316180874570649e-03	9.147827e-02	9.147827e-02	-5.342129e+00
4.330829312070648e-03	8.725428e-02	8.725428e-02	-5.129607e+00
4.345477749570648e-03	8.240973e-02	8.240973e-02	-4.879904e+00
4.360126187070648e-03	7.694462e-02	7.694462e-02	-4.593021e+00
4.374774624570647e-03	7.085895e-02	7.085895e-02	-4.268958e+00
4.389423062070647e-03	6.415273e-02	6.415273e-02	-3.907714e+00
4.404071499570647e-03	5.682594e-02	5.682594e-02	-3.509290e+00
4.418719937070647e-03	4.887860e-02	4.887860e-02	-3.073686e+00
4.427788017427789e-03	4.378781e-02	4.378781e-02	-2.792842e+00
4.436856097784932e-03	3.859796e-02	3.859796e-02	-2.505338e+00
4.445924178142074e-03	3.330906e-02	3.330906e-02	-2.211175e+00
4.454992258499217e-03	2.792111e-02	2.792111e-02	-1.910353e+00
4.464060338856360e-03	2.243411e-02	2.243411e-02	-1.602870e+00
4.473128419213502e-03	1.684806e-02	1.684806e-02	-1.288728e+00
4.482196499570645e-03	1.116295e-02	1.116295e-02	-9.679259e-01
4.485684222784930e-03	8.980117e-03	8.980117e-03	-8.444514e-01
4.489171945999217e-03	6.795591e-03	6.795591e-03	-7.207212e-01
4.492659669213502e-03	4.609379e-03	4.609379e-03	-5.967353e-01
4.496147392427788e-03	2.421479e-03	2.421479e-03	-4.724938e-01
4.499635115642073e-03	2.318918e-04	2.318918e-04	-3.479965e-01
4.503122838856359e-03	-1.959383e-03	-1.959383e-03	-2.232435e-01
4.506610562070645e-03	-4.152345e-03	-4.152345e-03	-9.823491e-02
4.521258999570644e-03	-1.331774e-02	-1.331774e-02	4.259811e-01
4.528931990642073e-03	-1.810542e-02	-1.810542e-02	7.009604e-01
4.536604981713501e-03	-2.282408e-02	-2.282408e-02	9.727493e-01
4.544277972784929e-03	-2.747374e-02	-2.747374e-02	1.241348e+00
4.551950963856358e-03	-3.205438e-02	-3.205438e-02	1.506756e+00
4.559623954927787e-03	-3.656600e-02	-3.656600e-02	1.768973e+00
4.567296945999215e-03	-4.100862e-02	-4.100862e-02	2.028000e+00
4.574969937070643e-03	-4.538222e-02	-4.538222e-02	2.283837e+00
4.588223285284928e-03	-5.274425e-02	-5.274425e-02	2.716669e+00
4.601476633499214e-03	-5.963115e-02	-5.963115e-02	3.124116e+00
4.614729981713499e-03	-6.604293e-02	-6.604293e-02	3.506177e+00
4.627983329927785e-03	-7.197958e-02	-7.197958e-02	3.862851e+00
4.641236678142070e-03	-7.744112e-02	-7.744112e-02	4.194140e+00
4.654490026356356e-03	-8.242753e-02	-8.242753e-02	4.500043e+00
4.667743374570641e-03	-8.693881e-02	-8.693881e-02	4.780560e+00
4.681694267427784e-03	-9.097215e-02	-9.097215e-02	5.036525e+00
4.695645160284926e-03	-9.426073e-02	-9.426073e-02	5.250633e+00
4.709596053142069e-03	-9.680455e-02	-9.680455e-02	5.422885e+00
4.723546945999212e-03	-9.860361e-02	-9.860361e-02	5.553279e+00
4.737497838856354e-03	-9.965792e-02	-9.965792e-02	5.641815e+00
4.751448731713496e-03	-9.996747e-02	-9.996747e-02	5.688495e+00
4.765399624570639e-03	-9.953225e-02	-9.953225e-02	5.693317e+00
4.780048062070639e-03	-9.815173e-02	-9.815173e-02	5.645579e+00
4.794696499570639e-03	-9.600496e-02	-9.600496e-02	5.553110e+00
4.809344937070638e-03	-9.309194e-02	-9.309194e-02	5.415910e+00
4.823993374570638e-03	-8.941266e-02	-8.941266e-02	5.233978e+00
4.838641812070638e-03	-8.496714e-02	-8.496714e-02	5.007316e+00
4.853290249570637e-03	-7.975536e-02	-7.975536e-02	4.735923e+00
4.867938687070637e-03	-7.377733e-02	-7.377733e-02	4.419798e+00
4.872123954927780e-03	-7.197353e-02	-7.197353e-02	4.323534e+00
4.876309222784922e-03	-7.012326e-02	-7.012326e-02	4.224455e+00
4.880494490642065e-03	-6.822652e-02	-6.822652e-02	4.122563e+00
4.884679758499208e-03	-6.628330e-02	-6.628330e-02	4.017857e+00
4.888865026356351e-03	-6.429361e-02	-6.429361e-02	3.910337e+00
4.893050294213493e-03	-6.225745e-02	-6.225745e-02	3.800003e+00
4.897235562070636e-03	-6.017481e-02	-6.017481e-02	3.686855e+00
4.902118374570636e-03	-5.769654e-02	-5.769654e-02	3.551845e+00
4.911883999570636e-03	-5.252709e-02	-5.252709e-02	3.269019e+00
4.921649624570636e-03	-4.721159e-02	-4.721159e-02	2.976736e+00
4.931415249570636e-03	-4.175002e-02	-4.175002e-02	2.674994e+00
4.941180874570635e-03	-3.614240e-02	-3.614240e-02	2.363795e+00
4.950946499570635e-03	-3.038872e-02	-3.038872e-02	2.043138e+00
4.960712124570635e-03	-2.448898e-02	-2.448898e-02	1.713022e+00
4.970477749570635e-03	-1.844319e-02	-1.844319e-02	1.373449e+00
4.973965472784920e-03	-1.628251e-02	-1.628251e-02	1.251768e+00
4.977453195999206e-03	-1.411662e-02	-1.411662e-02	1.129632e+00
4.980940919213491e-03	-1.194553e-02	-1.194553e-02	1.007040e+00
4.984428642427778e-03	-9.769215e-03	-9.769215e-03	8.839931e-01
4.987916365642063e-03	-7.587694e-03	-7.587694e-03	7.604907e-01
4.991404088856349e-03	-5.400962e-03	-5.400962e-03	6.365329e-01
4.994891812070634e-03	-3.209018e-03	-3.209018e-03	5.121199e-01
4.999774624570634e-03	-1.416075e-04	-1.416075e-04	3.378221e-01
5.000000000000000e-03	-1.224647e-16	-1.224647e-16	3.297667e-01
