time	V(v1)	V(v2)	V(vo1)	V(vo2)
1.037631657241255e-02	0.000000e+00	7.012333e-03	-7.089211e-03	2.723436e-02
1.043777968101985e-02	0.000000e+00	3.810593e-03	-4.016281e-03	1.492522e-02
1.048968337768054e-02	0.000000e+00	6.477587e-04	-9.666588e-04	2.720231e-03
1.054176480898429e-02	0.000000e+00	-2.594146e-03	2.198656e-03	-9.939007e-03
1.058960075111362e-02	0.000000e+00	-5.337071e-03	4.863145e-03	-2.058762e-02
1.064692759877457e-02	0.000000e+00	-7.975201e-03	7.497833e-03	-3.110753e-02
1.068546949331565e-02	0.000000e+00	-9.189222e-03	8.820144e-03	-3.638048e-02
1.070680286170575e-02	0.000000e+00	-9.633923e-03	9.314648e-03	-3.834846e-02
1.072267469767173e-02	0.000000e+00	-9.852975e-03	9.545145e-03	-3.926260e-02
1.074045048458865e-02	0.000000e+00	-9.982005e-03	9.672697e-03	-3.976379e-02
1.076144702248150e-02	0.000000e+00	-9.974146e-03	9.665087e-03	-3.972268e-02
1.078363319937149e-02	0.000000e+00	-9.777541e-03	9.447698e-03	-3.884195e-02
1.081960862558872e-02	0.000000e+00	-9.058713e-03	8.640932e-03	-3.559781e-02
1.087696392220843e-02	0.000000e+00	-6.983277e-03	6.528043e-03	-2.712305e-02
1.093807704272562e-02	0.000000e+00	-3.793312e-03	3.467156e-03	-1.486224e-02
1.098995196917473e-02	0.000000e+00	-6.309171e-04	4.168969e-04	-2.654762e-03
1.104199171806397e-02	0.000000e+00	2.607913e-03	-2.745528e-03	9.992873e-03
1.108982841101427e-02	0.000000e+00	5.349162e-03	-5.408051e-03	2.063359e-02
1.114725723227764e-02	0.000000e+00	7.987679e-03	-8.047659e-03	3.117312e-02
1.118484332303950e-02	0.000000e+00	9.173633e-03	-9.338995e-03	3.632259e-02
1.120634281565551e-02	0.000000e+00	9.626133e-03	-9.839603e-03	3.831491e-02
1.122232880250655e-02	0.000000e+00	9.849238e-03	-1.007458e-02	3.924692e-02
1.124003073103341e-02	0.000000e+00	9.980388e-03	-1.020399e-02	3.975557e-02
1.126129051209331e-02	0.000000e+00	9.974848e-03	-1.019874e-02	3.972377e-02
1.128337860139122e-02	0.000000e+00	9.780884e-03	-9.984958e-03	3.885752e-02
1.131919759084872e-02	0.000000e+00	9.069622e-03	-9.186313e-03	3.564593e-02
1.137631879547041e-02	0.000000e+00	7.012233e-03	-7.089112e-03	2.723396e-02
1.143778169571496e-02	0.000000e+00	3.810476e-03	-4.016165e-03	1.492476e-02
1.148968714617654e-02	0.000000e+00	6.475224e-04	-9.664277e-04	2.719306e-03
1.154177022502740e-02	0.000000e+00	-2.594475e-03	2.198972e-03	-9.940268e-03
1.158960891276750e-02	0.000000e+00	-5.337504e-03	4.863560e-03	-2.058928e-02
1.164693672106456e-02	0.000000e+00	-7.975547e-03	7.498200e-03	-3.110899e-02
